gene_id,CK0816,	gene_id	CK0816	CK0817	CK0818	CK0819	CK0820	CK0821	CK0822	CK0823	CK0824
ENSG00000248406	ENSG00000248406	0	5	0	0	0	0	30	0	21
ENSG00000196466	ENSG00000196466|ZNF799	241	178	273	286	289	303	418	317	379
ENSG00000269755	ENSG00000269755	0	0	0	5	2	8	9	5	0
ENSG00000196826	ENSG00000196826	0	0	0	0	0	0	0	0	0
ENSG00000242852	ENSG00000242852|ZNF709	328	239	344	497	473	515	657	540	616
ENSG00000249709	ENSG00000249709|ZNF564	328	215	286	440	267	276	537	349	368
ENSG00000230310	ENSG00000230310|LINC02926	0	0	0	7	8	9	8	9	9
ENSG00000188033	ENSG00000188033|ZNF490	329	231	344	318	234	159	377	361	343
ENSG00000173875	ENSG00000173875|ZNF791	1365	871	1252	1510	1525	1551	3143	1963	2241
ENSG00000104774	ENSG00000104774|MAN2B1	734	637	720	347	242	272	676	416	465
ENSG00000269590	ENSG00000269590	0	0	0	0	0	0	0	0	0
ENSG00000123154	ENSG00000123154|WDR83	156	181	203	119	97	103	235	155	150
ENSG00000105583	ENSG00000105583|WDR83OS	245	126	423	101	28	76	111	66	71
ENSG00000095059	ENSG00000095059|DHPS	334	192	230	154	125	181	338	255	245
ENSG00000283980	ENSG00000283980|GNG14	9	5	3	1	6	8	4	11	12
ENSG00000267791	ENSG00000267791	0	0	0	0	0	0	0	0	0
ENSG00000105576	ENSG00000105576|TNPO2	3758	3107	3015	1658	1576	1773	3234	2588	2893
ENSG00000267004	ENSG00000267004	0	0	0	0	0	0	0	0	0
ENSG00000123144	ENSG00000123144|TRIR	813	613	959	280	258	217	666	383	472
ENSG00000039987	ENSG00000039987|BEST2	6	0	7	13	18	19	21	27	24
ENSG00000095066	ENSG00000095066|HOOK2	353	266	449	225	233	238	349	301	320
ENSG00000267212	ENSG00000267212	0	0	0	0	0	0	5	3	7
ENSG00000263800	ENSG00000263800|MIR5684	0	0	0	0	1	0	1	2	0
ENSG00000284491	ENSG00000284491|THSD8	1	0	0	0	15	13	11	22	14
ENSG00000104889	ENSG00000104889|RNASEH2A	930	669	1113	487	409	438	920	657	730
ENSG00000132026	ENSG00000132026|RTBDN	9	13	5	15	19	21	20	39	28
ENSG00000105613	ENSG00000105613|MAST1	55	63	59	155	134	151	201	202	207
ENSG00000276181	ENSG00000276181|MIR6794	0	0	0	0	2	1	1	0	0
ENSG00000105612	ENSG00000105612|DNASE2	218	163	349	99	116	126	246	162	152
ENSG00000267735	ENSG00000267735	0	0	0	0	0	7	0	3	3
ENSG00000105610	ENSG00000105610|KLF1	0	0	0	12	5	6	7	19	15
ENSG00000105607	ENSG00000105607|GCDH	520	373	501	169	184	215	354	310	347
ENSG00000161860	ENSG00000161860|SYCE2	46	52	43	68	50	65	77	63	59
ENSG00000179115	ENSG00000179115|FARSA	1684	1235	1286	506	411	420	1148	748	849
ENSG00000179218	ENSG00000179218|CALR	11527	7402	10593	1306	1168	1437	2657	2092	2144
ENSG00000267458	ENSG00000267458	0	0	1	0	0	0	0	0	0
ENSG00000179262	ENSG00000179262|RAD23A	882	690	788	676	418	544	1274	774	739
ENSG00000179284	ENSG00000179284|DAND5	5	6	10	4	9	18	16	16	15
ENSG00000266922	ENSG00000266922	3	5	8	6	7	9	11	4	0
ENSG00000267646	ENSG00000267646	4	0	10	91	67	65	80	45	60
ENSG00000278897	ENSG00000278897	1	4	2	24	17	21	40	43	34
ENSG00000267274	ENSG00000267274	4	5	7	15	7	7	16	13	15
ENSG00000212497	ENSG00000212497|RNA5SP465	1	1	3	0	3	3	4	5	2
ENSG00000257446	ENSG00000257446|ZNF878	17	12	14	24	24	32	29	44	32
ENSG00000286132	ENSG00000286132	15	13	9	16	26	21	19	9	0
ENSG00000237273	ENSG00000237273|RSL24D1P8	3	1	2	1	7	6	0	6	2
ENSG00000242615	ENSG00000242615|RPL17P47	6	9	5	7	28	19	7	18	23
ENSG00000213293	ENSG00000213293	2	1	2	4	4	1	5	7	2
ENSG00000234750	ENSG00000234750	11	10	26	23	33	20	18	25	28
ENSG00000268744	ENSG00000268744	12	6	17	58	49	47	29	68	31
ENSG00000268870	ENSG00000268870	3	0	1	0	2	1	0	2	1
ENSG00000180855	ENSG00000180855|ZNF443	218	133	224	242	261	274	393	249	289
ENSG00000234848	ENSG00000234848	3	3	3	13	5	9	20	7	18
ENSG00000236483	ENSG00000236483|MTND2P40	22	20	27	11	23	19	28	34	19
ENSG00000232579	ENSG00000232579|MTCO1P27	7	7	6	10	10	2	2	4	8
ENSG00000230321	ENSG00000230321|MTCO2P27	14	8	11	9	15	10	6	12	16
ENSG00000234003	ENSG00000234003|MTATP6P27	25	9	13	4	13	15	13	13	20
ENSG00000235686	ENSG00000235686|PPIAP20	8	4	5	2	2	4	4	2	2
ENSG00000269693	ENSG00000269693	45	140	165	0	200	200	219	173	205
ENSG00000269560	ENSG00000269560	8	3	1	10	11	6	18	16	18
ENSG00000213290	ENSG00000213290|PGK1P2	18	9	16	15	16	17	29	16	20
ENSG00000178464	ENSG00000178464|RPL10P16	1819	1502	1820	575	477	487	1233	710	773
ENSG00000269242	ENSG00000269242	113	66	93	24	27	21	67	30	43
ENSG00000285589	ENSG00000285589	868	767	862	493	520	442	812	626	726
ENSG00000285583	ENSG00000285583	1	0	0	2	0	0	0	0	0
ENSG00000268945	ENSG00000268945	16	23	13	25	20	16	18	33	54
ENSG00000132004	ENSG00000132004|FBXW9	324	298	316	175	154	145	265	260	209
ENSG00000209702	ENSG00000209702|SNORD41	1	3	3	2	0	3	5	2	4
ENSG00000198356	ENSG00000198356|GET3	536	380	754	205	164	189	401	339	278
ENSG00000171223	ENSG00000171223|JUNB	92	222	81	174	189	187	536	417	514
ENSG00000167815	ENSG00000167815|PRDX2	1982	1391	2267	518	423	434	1061	633	700
ENSG00000267062	ENSG00000267062	17	10	20	6	4	3	0	7	6
ENSG00000267424	ENSG00000267424	2	1	0	3	0	6	3	5	10
ENSG00000240616	ENSG00000240616|RPS6P25	91	54	65	39	45	48	80	56	87
ENSG00000266721	ENSG00000266721|MIR5695	3	1	2	2	4	2	5	2	2
ENSG00000266975	ENSG00000266975|FARSA-AS1	12	7	12	7	5	11	12	12	14
ENSG00000274417	ENSG00000274417|MIR6515	5	3	2	1	0	1	1	4	2
ENSG00000179271	ENSG00000179271|GADD45GIP1	640	514	704	251	246	242	554	394	455
ENSG00000132002	ENSG00000132002|DNAJB1	1488	1040	1573	481	535	466	751	761	815
ENSG00000099797	ENSG00000099797|TECR	594	509	564	191	127	163	422	274	329
ENSG00000099795	ENSG00000099795|NDUFB7	448	360	541	138	125	119	336	207	206
ENSG00000283822	ENSG00000283822|MIR639	1	1	1	1	1	1	1	1	1
ENSG00000105122	ENSG00000105122|RASAL3	0	0	0	0	0	4	0	0	0
ENSG00000171954	ENSG00000171954|CYP4F22	0	3	5	10	0	0	16	5	0
ENSG00000269765	ENSG00000269765	0	0	0	0	0	0	0	0	0
ENSG00000269516	ENSG00000269516|CYP4F23P	0	0	0	0	0	0	0	0	0
ENSG00000290595	ENSG00000290595	0	0	0	0	0	0	0	0	0
ENSG00000186526	ENSG00000186526|CYP4F8	0	0	0	0	0	0	0	0	0
ENSG00000186529	ENSG00000186529|CYP4F3	1	3	0	18	19	15	15	9	8
ENSG00000267135	ENSG00000267135	0	0	0	0	0	0	0	0	0
ENSG00000225067	ENSG00000225067|RPL23AP2	383	273	298	108	116	90	279	180	179
ENSG00000186723	ENSG00000186723|OR10H1	1	2	0	4	8	5	5	6	10
ENSG00000267056	ENSG00000267056	2	8	0	3	2	3	3	5	2
ENSG00000172519	ENSG00000172519|OR10H5	1	0	1	1	1	1	1	1	1
ENSG00000186204	ENSG00000186204|CYP4F12	2	0	3	0	0	0	0	0	0
ENSG00000267235	ENSG00000267235|ZNF861P	0	0	0	0	0	0	0	6	0
ENSG00000288618	ENSG00000288618	0	0	0	3	0	7	0	0	3
ENSG00000267308	ENSG00000267308|LINC01764	0	0	0	3	0	0	4	0	3
ENSG00000214049	ENSG00000214049|UCA1	4	0	2	2	8	10	8	22	5
ENSG00000273782	ENSG00000273782	0	0	0	0	0	0	1	0	1
ENSG00000267392	ENSG00000267392|CYP4F9P	0	0	0	0	0	0	0	0	0
ENSG00000205396	ENSG00000205396|LINC00661	2	0	0	0	0	0	2	0	0
ENSG00000280412	ENSG00000280412	0	0	0	0	0	0	0	0	0
ENSG00000167459	ENSG00000167459|LINC00905	0	0	0	0	0	0	0	0	0
ENSG00000267609	ENSG00000267609|SNX33P1	0	0	0	2	0	0	0	0	0
ENSG00000277766	ENSG00000277766	0	0	0	0	0	0	0	0	0
ENSG00000267373	ENSG00000267373	0	0	0	0	0	3	0	0	5
ENSG00000105137	ENSG00000105137|SYDE1	201	196	301	111	116	116	240	199	219
ENSG00000105135	ENSG00000105135|ILVBL	567	468	615	305	254	294	484	342	435
ENSG00000074181	ENSG00000074181|NOTCH3	293	393	237	246	247	230	410	327	388
ENSG00000275711	ENSG00000275711|MIR6795	0	0	0	0	1	0	0	1	0
ENSG00000269635	ENSG00000269635	0	0	0	3	6	5	4	0	4
ENSG00000105131	ENSG00000105131|EPHX3	10	12	0	14	19	12	26	23	29
ENSG00000141867	ENSG00000141867|BRD4	1394	2124	1136	846	686	723	1338	1146	1066
ENSG00000290008	ENSG00000290008	0	4	11	7	7	7	13	0	0
ENSG00000105127	ENSG00000105127|AKAP8	1257	911	998	698	661	622	922	882	984
ENSG00000268189	ENSG00000268189	33	20	28	13	22	14	29	22	21
ENSG00000011243	ENSG00000011243|AKAP8L	1887	1292	1643	1801	1272	1365	2937	1694	2083
ENSG00000279716	ENSG00000279716	0	0	0	0	0	0	0	0	0
ENSG00000011451	ENSG00000011451|WIZ	710	943	699	475	331	326	785	541	530
ENSG00000269782	ENSG00000269782|MIR1470	0	0	0	0	0	0	0	0	0
ENSG00000268564	ENSG00000268564|ILVBL-AS1	4	3	3	0	4	8	3	6	11
ENSG00000267961	ENSG00000267961|OR10B1P	3	2	0	6	9	12	6	16	15
ENSG00000252661	ENSG00000252661|RNU6-782P	2	0	0	1	3	2	2	4	5
ENSG00000270802	ENSG00000270802	7	4	10	14	8	17	22	16	42
ENSG00000273218	ENSG00000273218	44	40	49	43	36	43	67	95	77
ENSG00000279203	ENSG00000279203	82	42	54	67	57	72	82	72	82
ENSG00000167460	ENSG00000167460|TPM4	3679	2451	3336	1134	1150	1260	2479	1843	1993
ENSG00000279198	ENSG00000279198	13	15	29	13	12	13	24	20	25
ENSG00000167461	ENSG00000167461|RAB8A	1006	828	921	461	374	393	657	518	651
ENSG00000269243	ENSG00000269243	32	42	38	35	38	22	34	41	42
ENSG00000196684	ENSG00000196684|HSH2D	0	6	0	0	5	6	9	14	13
ENSG00000287961	ENSG00000287961	8	2	0	7	11	11	14	8	13
ENSG00000141977	ENSG00000141977|CIB3	0	0	0	1	0	0	0	0	4
ENSG00000105058	ENSG00000105058|FAM32A	892	602	1050	378	348	427	757	598	648
ENSG00000267033	ENSG00000267033	10	15	7	12	5	13	7	20	15
ENSG00000275901	ENSG00000275901|Metazoa_SRP	1	1	1	1	0	1	1	0	1
ENSG00000127528	ENSG00000127528|KLF2	9	20	8	16	18	13	15	13	15
ENSG00000267275	ENSG00000267275|KLF2-DT	0	0	0	0	0	0	0	0	0
ENSG00000289333	ENSG00000289333	1	2	0	0	3	2	1	0	1
ENSG00000072958	ENSG00000072958|AP1M1	745	608	620	392	392	405	662	642	687
ENSG00000127533	ENSG00000127533|F2RL3	0	0	0	3	0	6	6	1	8
ENSG00000160111	ENSG00000160111|CPAMD8	13	10	18	16	20	18	21	24	31
ENSG00000264250	ENSG00000264250|RN7SL835P	0	0	0	1	0	1	0	1	1
ENSG00000268985	ENSG00000268985	0	0	0	0	0	0	0	2	0
ENSG00000263595	ENSG00000263595|RN7SL823P	1	1	1	2	4	2	2	3	1
ENSG00000127511	ENSG00000127511|SIN3B	1125	1128	1231	708	615	606	1204	886	955
ENSG00000268743	ENSG00000268743	11	8	7	6	8	10	10	3	8
ENSG00000099330	ENSG00000099330|OCEL1	36	45	45	42	24	35	49	46	38
ENSG00000053501	ENSG00000053501|USE1	157	117	181	78	84	93	173	111	143
ENSG00000268289	ENSG00000268289	0	0	0	0	0	0	0	0	0
ENSG00000131351	ENSG00000131351|HAUS8	287	288	308	247	192	240	374	284	267
ENSG00000099331	ENSG00000099331|MYO9B	989	1113	1037	626	566	597	1083	831	828
ENSG00000268056	ENSG00000268056	0	1	0	0	0	0	5	5	6
ENSG00000269836	ENSG00000269836	0	0	0	0	0	0	0	0	0
ENSG00000269066	ENSG00000269066	3	0	9	6	0	0	0	9	0
ENSG00000269480	ENSG00000269480	2	0	0	5	0	3	1	3	3
ENSG00000127527	ENSG00000127527|EPS15L1	791	697	714	456	375	413	860	638	626
ENSG00000289330	ENSG00000289330	0	1	0	0	0	0	0	1	0
ENSG00000269058	ENSG00000269058|CALR3	0	0	0	0	0	0	20	17	20
ENSG00000105072	ENSG00000105072|C19orf44	267	206	246	263	231	236	447	304	357
ENSG00000127526	ENSG00000127526|SLC35E1	1055	788	1175	691	724	712	1238	871	957
ENSG00000268309	ENSG00000268309	0	0	0	0	0	0	0	0	0
ENSG00000269085	ENSG00000269085	0	0	0	0	0	0	0	0	0
ENSG00000105085	ENSG00000105085|MED26	302	292	252	262	256	280	464	399	448
ENSG00000268790	ENSG00000268790	5	8	4	0	11	5	17	14	6
ENSG00000214046	ENSG00000214046|SMIM7	1015	603	931	571	611	581	1141	766	832
ENSG00000072954	ENSG00000072954|TMEM38A	140	131	152	89	112	109	175	156	167
ENSG00000269419	ENSG00000269419	0	2	0	0	1	0	1	0	0
ENSG00000188039	ENSG00000188039|NWD1	0	0	6	41	28	21	34	37	47
ENSG00000269799	ENSG00000269799	0	0	0	0	0	0	0	2	0
ENSG00000277825	ENSG00000277825	3	4	3	5	6	3	7	3	6
ENSG00000280332	ENSG00000280332	58	59	37	35	40	19	59	57	45
ENSG00000290070	ENSG00000290070	17	10	11	9	3	4	14	5	6
ENSG00000240418	ENSG00000240418	23	22	17	10	17	8	8	13	16
ENSG00000267703	ENSG00000267703	5	5	7	5	2	2	9	5	5
ENSG00000141979	ENSG00000141979	2	3	3	5	5	12	3	10	2
ENSG00000085872	ENSG00000085872|CHERP	931	1043	808	655	498	564	1122	869	854
ENSG00000240106	ENSG00000240106|RN7SL146P	11	3	8	8	2	10	7	5	15
ENSG00000269399	ENSG00000269399	71	66	84	70	110	64	220	160	166
ENSG00000279529	ENSG00000279529	59	52	59	46	55	50	69	88	96
ENSG00000279748	ENSG00000279748	48	60	38	44	23	48	54	69	57
ENSG00000269578	ENSG00000269578	7	0	0	0	2	0	0	0	0
ENSG00000279977	ENSG00000279977	56	61	39	27	29	45	57	88	52
ENSG00000268087	ENSG00000268087	33	18	27	16	14	13	29	19	32
ENSG00000269427	ENSG00000269427	25	20	24	11	8	10	24	29	20
ENSG00000269044	ENSG00000269044	135	72	131	79	105	83	145	133	88
ENSG00000267904	ENSG00000267904	45	27	38	32	26	27	52	51	32
ENSG00000269095	ENSG00000269095	0	0	0	0	0	0	0	0	0
ENSG00000130307	ENSG00000130307|USHBP1	8	2	20	9	13	3	19	25	15
ENSG00000269307	ENSG00000269307	0	1	2	0	0	0	0	4	0
ENSG00000105393	ENSG00000105393|BABAM1	974	639	1133	457	328	382	867	562	588
ENSG00000160117	ENSG00000160117|ANKLE1	55	62	63	33	43	53	58	80	90
ENSG00000160113	ENSG00000160113|NR2F6	396	354	417	182	170	214	414	279	327
ENSG00000130312	ENSG00000130312|MRPL34	361	210	397	125	137	112	308	203	209
ENSG00000127220	ENSG00000127220|ABHD8	164	140	183	74	66	74	128	109	120
ENSG00000130311	ENSG00000130311|DDA1	479	382	486	158	168	178	301	307	362
ENSG00000074855	ENSG00000074855|ANO8	170	108	182	149	137	112	261	171	200
ENSG00000130299	ENSG00000130299|GTPBP3	1114	1019	1004	639	537	510	1158	831	885
ENSG00000269815	ENSG00000269815	28	6	14	14	19	18	24	18	25
ENSG00000130300	ENSG00000130300|PLVAP	0	0	0	4	10	13	10	12	19
ENSG00000269350	ENSG00000269350	0	0	0	0	0	0	0	2	0
ENSG00000130303	ENSG00000130303|BST2	0	0	0	0	10	10	6	0	0
ENSG00000282851	ENSG00000282851|BISPR	7	0	7	27	32	27	39	33	34
ENSG00000141971	ENSG00000141971|MVB12A	244	227	311	124	109	138	258	137	154
ENSG00000269035	ENSG00000269035	0	0	0	0	0	0	0	0	0
ENSG00000188051	ENSG00000188051|TMEM221	19	10	16	16	21	17	40	27	29
ENSG00000269736	ENSG00000269736	0	2	1	0	5	5	4	4	3
ENSG00000171773	ENSG00000171773|NXNL1	0	0	1	0	2	4	5	3	3
ENSG00000130304	ENSG00000130304|SLC27A1	107	96	166	110	88	122	224	131	194
ENSG00000269439	ENSG00000269439|PGLS-DT	52	58	60	66	52	45	144	75	95
ENSG00000130313	ENSG00000130313|PGLS	261	238	332	191	163	145	311	201	256
ENSG00000269720	ENSG00000269720|CCDC194	4	3	0	10	12	11	8	11	20
ENSG00000269481	ENSG00000269481	3	8	10	10	2	8	17	4	13
ENSG00000254503	ENSG00000254503	1	3	1	7	7	10	14	7	7
ENSG00000269053	ENSG00000269053	2	6	4	36	14	23	95	45	36
ENSG00000269161	ENSG00000269161	9	6	6	5	3	10	11	8	14
ENSG00000167483	ENSG00000167483|NIBAN3	10	10	9	18	36	32	20	24	44
ENSG00000130309	ENSG00000130309|COLGALT1	1594	1245	1587	900	747	808	1644	1096	1272
ENSG00000243771	ENSG00000243771|RPL21P130	0	1	1	2	3	3	2	8	5
ENSG00000248099	ENSG00000248099|INSL3	0	0	0	0	0	4	0	4	0
ENSG00000105639	ENSG00000105639|JAK3	43	26	45	59	66	51	138	87	110
ENSG00000130475	ENSG00000130475|FCHO1	52	42	49	68	65	47	133	67	101
ENSG00000179913	ENSG00000179913|B3GNT3	4	8	6	4	8	7	19	9	8
ENSG00000130477	ENSG00000130477|UNC13A	58	52	91	38	71	54	71	77	80
ENSG00000269752	ENSG00000269752	0	0	0	0	0	0	0	0	0
ENSG00000279300	ENSG00000279300	0	0	0	0	0	0	4	2	1
ENSG00000130479	ENSG00000130479|MAP1S	421	504	440	245	177	179	421	342	403
ENSG00000268112	ENSG00000268112	0	0	0	0	0	0	0	0	0
ENSG00000105642	ENSG00000105642|KCNN1	24	24	31	78	90	75	120	108	133
ENSG00000252591	ENSG00000252591|RNA5SP468	0	0	0	1	1	1	0	0	1
ENSG00000105643	ENSG00000105643|ARRDC2	133	141	154	96	123	176	205	171	205
ENSG00000279172	ENSG00000279172	0	0	0	0	0	0	0	0	0
ENSG00000268623	ENSG00000268623	0	0	0	3	6	7	4	6	7
ENSG00000096996	ENSG00000096996|IL12RB1	0	0	0	4	16	9	16	10	31
ENSG00000099308	ENSG00000099308|MAST3	191	214	226	183	192	188	362	290	298
ENSG00000269145	ENSG00000269145|MAST3-AS1	0	0	0	0	0	0	0	0	0
ENSG00000273654	ENSG00000273654	134	154	108	143	103	111	265	163	159
ENSG00000243455	ENSG00000243455|RPS18P13	1	1	1	2	1	0	3	5	2
ENSG00000105640	ENSG00000105640|RPL18A	4504	3676	3976	2087	1486	1799	4342	2404	2962
ENSG00000105641	ENSG00000105641|SLC5A5	17	15	12	52	75	82	56	97	103
ENSG00000207166	ENSG00000207166|SNORA68	18	72	2	14	28	131	18	16	108
ENSG00000279617	ENSG00000279617	2	0	0	5	4	9	4	8	4
ENSG00000007080	ENSG00000007080|CCDC124	416	342	396	154	123	123	421	228	260
ENSG00000105647	ENSG00000105647|PIK3R2	670	642	630	20	34	33	34	49	65
ENSG00000216490	ENSG00000216490|IFI30	103	103	116	12	31	26	30	40	44
ENSG00000254858	ENSG00000254858|MPV17L2	208	149	273	65	90	100	134	156	166
ENSG00000105649	ENSG00000105649|RAB3A	4	12	13	18	19	34	42	42	56
ENSG00000268650	ENSG00000268650	0	2	4	3	10	11	5	9	16
ENSG00000105650	ENSG00000105650|PDE4C	0	7	0	17	33	51	43	63	41
ENSG00000284797	ENSG00000284797	0	0	0	2	3	9	1	9	0
ENSG00000268173	ENSG00000268173	2	3	0	293	263	290	601	464	491
ENSG00000285188	ENSG00000285188	18	12	20	109	190	167	112	191	194
ENSG00000239821	ENSG00000239821|RN7SL513P	1	1	4	3	0	3	6	1	2
ENSG00000175489	ENSG00000175489|LRRC25	0	2	0	0	5	6	8	6	3
ENSG00000130517	ENSG00000130517|PGPEP1	217	203	333	126	136	116	260	215	218
ENSG00000130513	ENSG00000130513|GDF15	4	9	4	11	18	16	15	7	8
ENSG00000264175	ENSG00000264175|MIR3189	0	0	0	0	0	1	0	0	0
ENSG00000130518	ENSG00000130518|IQCN	12	13	9	209	284	272	256	468	372
ENSG00000130522	ENSG00000130522|JUND	474	606	365	381	389	374	851	583	707
ENSG00000267959	ENSG00000267959|MIR3188	0	0	0	0	0	0	1	0	0
ENSG00000241464	ENSG00000241464|RPL39P38	9	9	11	5	5	11	9	6	8
ENSG00000130520	ENSG00000130520|LSM4	1522	1132	2001	688	578	605	1441	797	856
ENSG00000130511	ENSG00000130511|SSBP4	213	190	210	124	118	79	243	130	189
ENSG00000105655	ENSG00000105655|ISYNA1	348	363	344	240	256	188	513	334	344
ENSG00000268199	ENSG00000268199	0	0	0	0	1	0	0	0	0
ENSG00000105701	ENSG00000105701|FKBP8	1081	841	1106	513	384	422	1054	611	677
ENSG00000105700	ENSG00000105700|KXD1	697	591	792	553	366	423	1007	568	627
ENSG00000268983	ENSG00000268983|KXD1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000105656	ENSG00000105656|ELL	380	318	388	216	194	192	347	254	277
ENSG00000279262	ENSG00000279262	2	4	1	2	1	1	5	5	6
ENSG00000280121	ENSG00000280121	2	4	1	2	1	1	5	5	6
ENSG00000268938	ENSG00000268938	5	3	6	4	7	6	9	0	11
ENSG00000269191	ENSG00000269191	6	10	7	4	13	9	17	10	17
ENSG00000268030	ENSG00000268030	107	63	89	115	120	75	206	99	117
ENSG00000167487	ENSG00000167487|KLHL26	152	157	163	194	129	160	207	185	230
ENSG00000105664	ENSG00000105664|COMP	0	0	2	1	0	2	17	7	9
ENSG00000221983	ENSG00000221983|UBA52	4766	3228	4916	1718	1292	1531	3564	2180	2384
ENSG00000006015	ENSG00000006015|REX1BD	197	172	361	108	89	98	190	102	153
ENSG00000006016	ENSG00000006016|CRLF1	59	52	82	65	56	59	120	80	96
ENSG00000105696	ENSG00000105696|TMEM59L	60	43	72	57	59	60	134	56	61
ENSG00000105662	ENSG00000105662|CRTC1	289	246	378	111	106	115	187	181	183
ENSG00000005007	ENSG00000005007|UPF1	2586	2367	2541	1135	959	1042	2219	1536	1709
ENSG00000130283	ENSG00000130283|GDF1	0	0	1	0	0	0	0	0	0
ENSG00000223802	ENSG00000223802|CERS1	137	93	127	126	97	99	282	147	172
ENSG00000269694	ENSG00000269694	6	7	0	5	12	12	16	18	10
ENSG00000241172	ENSG00000241172|RN7SL70P	1	1	1	1	1	1	3	3	2
ENSG00000105669	ENSG00000105669|COPE	1416	1024	1404	414	387	341	730	562	652
ENSG00000268193	ENSG00000268193	0	0	0	0	0	1	0	0	1
ENSG00000105671	ENSG00000105671|DDX49	820	629	886	528	485	558	931	678	726
ENSG00000051128	ENSG00000051128|HOMER3	50	53	47	68	49	46	81	55	57
ENSG00000269019	ENSG00000269019|HOMER3-AS1	3	0	0	0	9	7	6	12	7
ENSG00000130287	ENSG00000130287|NCAN	12	10	2	21	30	26	16	48	32
ENSG00000252973	ENSG00000252973|RNU6-1028P	0	0	0	0	1	0	0	0	0
ENSG00000187664	ENSG00000187664|HAPLN4	0	0	0	0	0	0	0	0	0
ENSG00000280282	ENSG00000280282	0	0	0	0	0	0	0	0	0
ENSG00000213996	ENSG00000213996|TM6SF2	10	7	25	0	0	12	18	14	14
ENSG00000267629	ENSG00000267629	12	8	14	6	25	15	10	16	15
ENSG00000064607	ENSG00000064607|SUGP2	4323	2896	3870	3032	2677	2671	5464	3528	3753
ENSG00000105676	ENSG00000105676|ARMC6	912	682	866	392	293	333	639	548	594
ENSG00000181035	ENSG00000181035|SLC25A42	257	219	237	179	212	172	321	189	241
ENSG00000288837	ENSG00000288837	2	2	4	8	2	3	5	11	4
ENSG00000064545	ENSG00000064545|TMEM161A	616	361	711	332	272	305	749	421	515
ENSG00000213999	ENSG00000213999|MEF2B	48	0	42	48	49	44	87	73	53
ENSG00000064489	ENSG00000064489|BORCS8-MEF2B	22	33	28	4	11	13	51	12	34
ENSG00000254901	ENSG00000254901|BORCS8	276	223	306	196	193	179	299	276	271
ENSG00000064490	ENSG00000064490|RFXANK	446	276	449	179	131	171	440	248	274
ENSG00000184162	ENSG00000184162|NR2C2AP	323	277	373	233	219	222	494	290	326
ENSG00000105705	ENSG00000105705|SUGP1	567	459	694	293	252	267	520	371	471
ENSG00000129933	ENSG00000129933|MAU2	1630	1229	1662	1026	874	936	1661	1183	1509
ENSG00000167491	ENSG00000167491|GATAD2A	1958	1956	1561	998	811	876	1695	1268	1327
ENSG00000267234	ENSG00000267234	16	7	26	9	12	12	28	26	18
ENSG00000207821	ENSG00000207821|MIR640	8	3	3	3	4	2	3	4	5
ENSG00000160161	ENSG00000160161|CILP2	38	44	66	52	41	37	81	70	101
ENSG00000178093	ENSG00000178093|TSSK6	24	24	31	24	21	31	54	20	44
ENSG00000250067	ENSG00000250067|YJEFN3	219	176	318	174	167	183	354	246	308
ENSG00000186010	ENSG00000186010|NDUFA13	1134	616	1315	349	299	337	771	360	583
ENSG00000258674	ENSG00000258674	167	207	150	49	104	41	134	152	41
ENSG00000181896	ENSG00000181896|ZNF101	458	355	490	542	498	518	804	644	715
ENSG00000271283	ENSG00000271283	2	0	2	3	3	2	3	4	2
ENSG00000270325	ENSG00000270325|BNIP3P9	2	3	0	1	2	2	3	1	4
ENSG00000105717	ENSG00000105717|PBX4	40	27	40	58	33	36	79	58	55
ENSG00000064547	ENSG00000064547|LPAR2	53	52	116	46	39	34	91	47	55
ENSG00000089639	ENSG00000089639|GMIP	114	113	134	95	59	71	172	78	102
ENSG00000267178	ENSG00000267178|PHF5AP1	1	0	8	6	5	7	1	13	6
ENSG00000259242	ENSG00000259242	3	10	6	8	9	10	16	12	15
ENSG00000105726	ENSG00000105726|ATP13A1	1455	1323	1432	746	635	644	1364	984	1102
ENSG00000256771	ENSG00000256771|ZNF253	2	6	21	25	9	16	20	12	16
ENSG00000270270	ENSG00000270270|BNIP3P10	0	0	0	2	1	0	0	2	0
ENSG00000267565	ENSG00000267565	0	1	0	1	0	0	0	0	0
ENSG00000184635	ENSG00000184635|ZNF93	2	0	5	8	5	4	9	9	1
ENSG00000273791	ENSG00000273791|BNIP3P47	0	0	0	0	0	0	0	0	0
ENSG00000274033	ENSG00000274033	1	1	0	0	0	0	1	1	0
ENSG00000197124	ENSG00000197124|ZNF682	6	11	21	4	13	6	23	4	10
ENSG00000268070	ENSG00000268070	0	0	0	0	0	0	0	0	0
ENSG00000275540	ENSG00000275540	0	0	0	0	0	0	0	5	5
ENSG00000286080	ENSG00000286080	0	0	0	11	9	0	11	19	26
ENSG00000271499	ENSG00000271499	0	0	0	5	0	4	0	5	3
ENSG00000266904	ENSG00000266904|LINC00663	18	24	29	52	66	59	79	87	95
ENSG00000287533	ENSG00000287533	0	0	0	0	0	0	0	6	2
ENSG00000267581	ENSG00000267581	0	0	0	0	7	7	8	2	7
ENSG00000291177	ENSG00000291177	30	36	54	47	48	47	91	69	69
ENSG00000081665	ENSG00000081665|ZNF506	574	434	610	435	597	584	896	767	820
